Revenue,Increase,Date,Open,Close,High,Low
FALSE,-0.0018,2/26/2025,19109.32,19075.26,19286.02,18966.45
FALSE,-0.0112,2/25/2025,19242.61,19026.39,19256.35,18871.52
FALSE,-0.0155,2/24/2025,19590.85,19286.92,19644.23,19275.46
FALSE,-0.0241,2/21/2025,20006.69,19524.01,20016.66,19510.91
FALSE,-0.0033,2/20/2025,20029.19,19962.36,20041.15,19795.02
TRUE,0.0031,2/19/2025,19994.5,20056.25,20099.39,19928.89
FALSE,-0.0025,2/18/2025,20090.55,20041.26,20110.11,19909.74
TRUE,0.0035,2/14/2025,19956.82,20026.77,20045.76,19932.15
TRUE,0.0126,2/13/2025,19696.92,19945.64,19952.17,19675.87
TRUE,0.011,2/12/2025,19436.51,19649.95,19682.51,19415.48
TRUE,0.0021,2/11/2025,19602.11,19643.86,19731.93,19579.77
TRUE,0.0023,2/10/2025,19668.18,19714.27,19772.04,19650.79
FALSE,-0.0127,2/7/2025,19774.87,19523.4,19862.55,19489.36
TRUE,0.0034,2/6/2025,19725.83,19791.99,19793.36,19654.11
TRUE,0.0082,2/5/2025,19533.05,19692.33,19696.94,19498.9
TRUE,0.0119,2/4/2025,19422.17,19654.01,19666.44,19408.18
TRUE,0.0092,2/3/2025,19215.37,19391.96,19502.13,19141.15
FALSE,-0.0103,1/31/2025,19832.33,19627.44,19969.17,19575.21
FALSE,-0.0008,1/30/2025,19697.52,19681.75,19785.79,19483.83
FALSE,-0.0032,1/29/2025,19695.68,19632.32,19699.82,19479.51
TRUE,0.0162,1/28/2025,19418.22,19733.59,19759.43,19294.62
TRUE,0.0056,1/27/2025,19234.04,19341.83,19514.35,19204.95
FALSE,-0.0066,1/24/2025,20087.1,19954.3,20118.61,19897.13
TRUE,0.0074,1/23/2025,19906.99,20053.68,20053.68,19892.55
TRUE,0.0053,1/22/2025,19903.05,20009.34,20068.52,19903.05
TRUE,0.0011,1/21/2025,19734.39,19756.78,19789.62,19551.17
FALSE,-0.0013,1/17/2025,19655.55,19630.2,19709.64,19543.32
FALSE,-0.012,1/16/2025,19573.87,19338.29,19579.85,19335.68
TRUE,0.0083,1/15/2025,19350.31,19511.23,19548.9,19299.32
FALSE,-0.0085,1/14/2025,19207.75,19044.39,19273.14,18926.6
TRUE,0.0098,1/13/2025,18903.66,19088.1,19099.97,18831.91
FALSE,-0.0078,1/10/2025,19312.26,19161.63,19315.11,19018.75
TRUE,0.0005,1/8/2025,19469.36,19478.88,19544.5,19308.54
FALSE,-0.0225,1/7/2025,19938.08,19489.68,19940.21,19421.02
TRUE,0.0007,1/6/2025,19851.99,19864.98,20007.95,19784.99
TRUE,0.0117,1/3/2025,19395.51,19621.68,19638.66,19379.57
FALSE,-0.0063,1/2/2025,19403.9,19280.79,19517.87,19117.59
FALSE,-0.0123,12/31/2024,19551.36,19310.79,19563.72,19283.41
TRUE,0.0014,12/30/2024,19460.41,19486.78,19622.93,19342.51
FALSE,-0.0088,12/27/2024,19896.77,19722.03,19904.77,19553.4
TRUE,0.0021,12/26/2024,19979.25,20020.36,20070.08,19888.11
TRUE,0.0107,12/24/2024,19818.48,20031.13,20031.13,19813.76
TRUE,0.0063,12/23/2024,19641.05,19764.89,19772.09,19504.68
TRUE,0.0199,12/20/2024,19190.04,19572.6,19758.61,19168.38
FALSE,-0.0099,12/19/2024,19565.66,19372.77,19623.02,19357.76
FALSE,-0.0359,12/18/2024,20114.98,19392.69,20179.77,19336.59
TRUE,0.0007,12/17/2024,20095.62,20109.06,20148.83,20004.73
TRUE,0.0079,12/16/2024,20016.12,20173.89,20204.58,19988.12
FALSE,-0.0034,12/13/2024,19995.18,19926.72,20061.65,19817.47
FALSE,-0.0022,12/12/2024,19947.34,19902.84,20018.24,19897.38
TRUE,0.0102,12/11/2024,19832.96,20034.89,20055.93,19830.64
FALSE,-0.0055,12/10/2024,19796.39,19687.24,19887.08,19641.34
FALSE,-0.0044,12/9/2024,19824.09,19736.69,19872.79,19698.05
TRUE,0.0059,12/6/2024,19743.96,19859.77,19863.14,19734.42
FALSE,-0.0028,12/5/2024,19756.4,19700.72,19790.03,19688.59
TRUE,0.0075,12/4/2024,19587.48,19735.12,19741.76,19575.4
TRUE,0.006,12/3/2024,19364.34,19480.91,19486.15,19340.41
TRUE,0.0077,12/2/2024,19255.42,19403.95,19436.92,19255.42
TRUE,0.0068,11/29/2024,19087.47,19218.17,19245.49,19066.52
FALSE,-0.0038,11/27/2024,19132.99,19060.48,19133.11,18937.2
TRUE,0.0035,11/26/2024,19109.08,19175.58,19184.4,19100.73
FALSE,-0.0045,11/25/2024,19140.59,19054.83,19208.68,18969.35
TRUE,0.002,11/22/2024,18966.32,19003.65,19025.77,18899.48
FALSE,-0.0053,11/21/2024,19072.78,18972.42,19110.89,18714.06
FALSE,-0.0003,11/20/2024,18971.31,18966.14,18974.91,18724.39
TRUE,0.0154,11/19/2024,18699.7,18987.47,18992.08,18689.83
TRUE,0.0039,11/18/2024,18717.93,18791.81,18865.28,18672.3
FALSE,-0.0132,11/15/2024,18929.92,18680.12,18936.75,18598.87
FALSE,-0.0077,11/14/2024,19256.09,19107.65,19275.8,19073.39
FALSE,-0.0029,11/13/2024,19286.46,19230.73,19358.48,19191.13
FALSE,-0.0004,11/12/2024,19289.81,19281.4,19343.05,19168.52
FALSE,-0.0029,11/11/2024,19355.34,19298.76,19366.07,19193.29
TRUE,0.0016,11/8/2024,19255.14,19286.78,19318.56,19224.43
TRUE,0.0097,11/7/2024,19084.43,19269.46,19301.7,19084.43
TRUE,0.0112,11/6/2024,18772.76,18983.47,19000.5,18730.21
TRUE,0.0103,11/5/2024,18250.71,18439.17,18449.67,18250.71
FALSE,-0.0022,11/4/2024,18220.43,18179.98,18308.3,18112.83
TRUE,0.0028,11/1/2024,18189.67,18239.92,18363.94,18181.53
FALSE,-0.018,10/31/2024,18427.31,18095.15,18427.31,18083.95
FALSE,-0.0066,10/30/2024,18731.69,18607.93,18785.49,18598.24
TRUE,0.0074,10/29/2024,18576.09,18712.75,18753.19,18509.59
FALSE,-0.0043,10/28/2024,18648.25,18567.19,18671.01,18563.02
TRUE,0.0003,10/25/2024,18512.58,18518.61,18690.01,18487.06
TRUE,0.0017,10/24/2024,18384.15,18415.49,18435.37,18305.42
FALSE,-0.0122,10/23/2024,18502.06,18276.65,18509.19,18146.61
TRUE,0.0066,10/22/2024,18451.86,18573.13,18620.71,18413.47
TRUE,0.0045,10/21/2024,18456.48,18540,18543.58,18377.62
TRUE,0.0013,10/18/2024,18466,18489.55,18524.33,18452.58
FALSE,-0.0088,10/17/2024,18537.21,18373.61,18541.46,18368.79
TRUE,0.0018,10/16/2024,18333.29,18367.08,18383.11,18214.96
FALSE,-0.0108,10/15/2024,18515.97,18315.59,18564.25,18252.52
TRUE,0.0041,10/14/2024,18426.66,18502.69,18547.92,18423.6
TRUE,0.0069,10/11/2024,18217.73,18342.94,18375.53,18208.44
TRUE,0.0045,10/10/2024,18200.62,18282.05,18333.39,18154.18
TRUE,0.0062,10/9/2024,18179.22,18291.62,18302.05,18133.02
TRUE,0.0092,10/8/2024,18017.93,18182.92,18203.04,17989.7
FALSE,-0.0086,10/7/2024,18080.11,17923.9,18096.33,17900.04
TRUE,0.0004,10/4/2024,18130.42,18137.85,18145.28,17952.3
TRUE,0.0033,10/3/2024,17859.49,17918.48,18011.25,17826.42
TRUE,0.0032,10/2/2024,17867.12,17925.12,17978.57,17767.79
FALSE,-0.0135,10/1/2024,18154.94,17910.36,18162.72,17779.77
TRUE,0.0066,9/30/2024,18069.83,18189.17,18198.16,17997.56
FALSE,-0.006,9/27/2024,18228.78,18119.59,18238.28,18069.18
FALSE,-0.0075,9/26/2024,18327.34,18190.29,18327.34,18071.74
TRUE,0.0018,9/25/2024,18050.36,18082.21,18155.03,18040.62
TRUE,0.0016,9/24/2024,18046.44,18074.52,18091.96,17863.38
FALSE,-0.0011,9/23/2024,17994.91,17974.27,18021.58,17936.37
FALSE,-0.0028,9/20/2024,17999.35,17948.32,18024.34,17835.64
TRUE,0.0018,9/19/2024,17980.89,18013.98,18099.93,17909.75
FALSE,-0.0051,9/18/2024,17663.38,17573.3,17832.7,17556.42
FALSE,-0.0045,9/17/2024,17707.02,17628.06,17781.74,17544.64
TRUE,0.001,9/16/2024,17573.7,17592.13,17618.4,17480.66
TRUE,0.0062,9/13/2024,17575.26,17683.98,17719.14,17564.61
TRUE,0.0089,9/12/2024,17413.89,17569.68,17605.72,17338.32
TRUE,0.0196,9/11/2024,17061.41,17395.53,17420.23,16787.84
FALSE,0,9/10/2024,17025.49,17025.88,17036.07,16801.13
TRUE,0.0029,9/9/2024,16835.67,16884.6,16923.28,16732.83
FALSE,-0.0261,9/6/2024,17137.62,16690.83,17166.54,16668.57
TRUE,0.0038,9/5/2024,17063.24,17127.66,17295.58,17035.07
TRUE,0.004,9/4/2024,17015.71,17084.3,17232.65,16984.67
FALSE,-0.0255,9/3/2024,17585.45,17136.3,17585.45,17057.79
TRUE,0.0036,8/30/2024,17650.49,17713.62,17720.37,17498.79
FALSE,-0.0053,8/29/2024,17610.57,17516.43,17789.21,17482.6
FALSE,-0.0103,8/28/2024,17738.8,17556.03,17759.94,17439.4
TRUE,0.0056,8/27/2024,17655.52,17754.82,17789.72,17573.37
FALSE,-0.008,8/26/2024,17867.85,17725.76,17909.09,17645.69
TRUE,0.0059,8/23/2024,17772.73,17877.79,17941.27,17700.27
FALSE,-0.0208,8/22/2024,17993.72,17619.35,18017.69,17589.15
TRUE,0.0044,8/21/2024,17840.51,17918.99,17963.07,17790.98
FALSE,-0.0018,8/20/2024,17849.09,17816.94,17932.53,17758.2
TRUE,0.0129,8/19/2024,17649.74,17876.77,17877.44,17585.58
TRUE,0.0066,8/16/2024,17516.4,17631.72,17674.65,17502.82
TRUE,0.0115,8/15/2024,17394.55,17594.5,17602.72,17375.41
FALSE,-0.002,8/14/2024,17227.64,17192.6,17260.73,17032.17
TRUE,0.0143,8/13/2024,16944.74,17187.61,17192.79,16943.95
FALSE,-0.0008,8/12/2024,16793.64,16780.61,16895.79,16699.39
TRUE,0.0065,8/9/2024,16636.52,16745.3,16789.22,16574.57
TRUE,0.0153,8/8/2024,16408.27,16660.02,16694.25,16262.93
FALSE,-0.0257,8/7/2024,16622.31,16195.81,16709.81,16179.53
TRUE,0.0065,8/6/2024,16261.36,16366.85,16620.31,16137.65
TRUE,0.031,8/5/2024,15712.53,16200.08,16453.46,15708.54
FALSE,-0.0003,8/2/2024,16780.45,16776.16,16920.63,16582.79
FALSE,-0.0257,8/1/2024,17647.03,17194.15,17791.58,17051.42
TRUE,0.0057,7/31/2024,17499.23,17599.4,17693.98,17438.6
FALSE,-0.0159,7/30/2024,17424.1,17147.42,17468.56,17015.38
FALSE,-0.0043,7/29/2024,17444.39,17370.2,17535.32,17299.83
TRUE,0.0015,7/26/2024,17331.95,17357.88,17454.57,17239.99
FALSE,-0.0098,7/25/2024,17352.64,17181.72,17544.46,17033.96
FALSE,-0.0221,7/24/2024,17733.91,17342.41,17747.06,17313.52
TRUE,0.0008,7/23/2024,17982.74,17997.35,18128.38,17968.1
TRUE,0.0047,7/22/2024,17923.65,18007.57,18040.99,17839.76
FALSE,-0.0061,7/19/2024,17835.59,17726.94,17935.14,17691.43
FALSE,-0.0137,7/18/2024,18119.15,17871.22,18130.87,17759.54
FALSE,-0.0105,7/17/2024,18188.19,17996.92,18223.24,17972.87
FALSE,-0.0013,7/16/2024,18534.27,18509.34,18576.83,18386.07
FALSE,-0.0007,7/15/2024,18485.91,18472.57,18641.53,18397.83
TRUE,0.0052,7/12/2024,18303.64,18398.45,18556.73,18293.6
FALSE,-0.0201,7/11/2024,18659.25,18283.41,18671.07,18238.78
TRUE,0.0073,7/10/2024,18512.09,18647.45,18655.19,18467.58
FALSE,-0.0019,7/9/2024,18465.02,18429.29,18511.89,18381.6
TRUE,0.0017,7/8/2024,18371.86,18403.74,18416.94,18342.6
TRUE,0.0084,7/5/2024,18200.6,18352.76,18366.31,18197.14
TRUE,0.0096,7/3/2024,18016.12,18188.3,18188.3,18016.12
TRUE,0.0124,7/2/2024,17808.04,18028.76,18031.29,17802.24
TRUE,0.0059,7/1/2024,17773.9,17879.3,17894.28,17657.64
FALSE,-0.0089,6/28/2024,17891.1,17732.6,18035,17723.83
TRUE,0.0036,6/27/2024,17793.95,17858.68,17892.78,17765.42
TRUE,0.0061,6/26/2024,17697.26,17805.16,17813.55,17687.07
TRUE,0.0083,6/25/2024,17572.16,17717.65,17734.34,17546.63
FALSE,-0.0081,6/24/2024,17640.26,17496.82,17730.12,17494.02
TRUE,0.0005,6/21/2024,17681.01,17689.36,17787.34,17620.57
FALSE,-0.0107,6/20/2024,17913.94,17721.59,17936.79,17650.69
TRUE,0.0003,6/18/2024,17856.76,17862.23,17890.52,17796.88
TRUE,0.009,6/17/2024,17697.3,17857.02,17935.99,17636.36
TRUE,0.0038,6/14/2024,17621.18,17688.88,17693.43,17590.8
FALSE,-0.0027,6/13/2024,17715.26,17667.56,17741.8,17566.32
TRUE,0.0061,6/12/2024,17502.15,17608.44,17725.39,17490.64
TRUE,0.0107,6/11/2024,17160.42,17343.55,17345.05,17107.99
TRUE,0.0064,6/10/2024,17083.45,17192.53,17213.45,17057.34
TRUE,0.0005,6/7/2024,17124.14,17133.13,17229.31,17090.04
FALSE,-0.0018,6/6/2024,17204.87,17173.12,17235.73,17123.59
TRUE,0.0126,6/5/2024,16974.48,17187.9,17187.92,16955.56
TRUE,0.002,6/4/2024,16823.88,16857.05,16891.87,16750.39
FALSE,-0.0022,6/3/2024,16865.7,16828.67,16909.89,16646.43
FALSE,-0.0022,5/31/2024,16771.9,16735.02,16789.27,16445.54
FALSE,-0.0084,5/30/2024,16878.63,16737.08,16900.46,16690.36
TRUE,0.0024,5/29/2024,16879.35,16920.58,16989.6,16873.97
TRUE,0.0019,5/28/2024,16988.31,17019.88,17032.66,16917.51
TRUE,0.008,5/24/2024,16786.79,16920.79,16947.8,16771.58
FALSE,-0.0153,5/23/2024,16996.39,16736.03,16996.39,16678.37
FALSE,-0.0022,5/22/2024,16839.02,16801.54,16855.27,16712.09
TRUE,0.0058,5/21/2024,16736.1,16832.62,16839.02,16719.97
TRUE,0.0056,5/20/2024,16702.02,16794.87,16823.83,16695.69
FALSE,-0.0013,5/17/2024,16708.49,16685.97,16726.41,16613.84
FALSE,-0.0024,5/16/2024,16738.11,16698.32,16797.83,16693.45
TRUE,0.0085,5/15/2024,16601.14,16742.39,16749.74,16544.09
TRUE,0.0073,5/14/2024,16391.16,16511.18,16526.27,16386.43
FALSE,-0.0007,5/13/2024,16400.31,16388.24,16407.05,16334.86
FALSE,-0.0029,5/10/2024,16389.02,16340.87,16437.39,16293.52
TRUE,0.0014,5/9/2024,16323.74,16346.26,16362.79,16241.98
TRUE,0.0047,5/8/2024,16226.07,16302.76,16341.65,16226.07
FALSE,-0.0016,5/7/2024,16358.34,16332.56,16397.39,16303.84
TRUE,0.0087,5/6/2024,16208.54,16349.25,16350.08,16197.86
TRUE,0.0005,5/3/2024,16147.48,16156.33,16204.71,16068.34
TRUE,0.0053,5/2/2024,15758.11,15840.96,15862.79,15604.73
FALSE,-0.0026,5/1/2024,15646.09,15605.48,15926.22,15557.64
FALSE,-0.0165,4/30/2024,15920.89,15657.82,15979.36,15655.67
FALSE,-0.0015,4/29/2024,16007,15983.08,16021.49,15885.89
TRUE,0.0067,4/26/2024,15821.34,15927.9,15981,15770.72
TRUE,0.0154,4/25/2024,15375.26,15611.76,15644.51,15343.91
FALSE,-0.0059,4/24/2024,15805.6,15712.75,15839,15634.44
TRUE,0.011,4/23/2024,15525.55,15696.64,15730.35,15510.58
TRUE,0.0036,4/22/2024,15396.13,15451.31,15539,15265.66
FALSE,-0.0171,4/19/2024,15547.1,15282.01,15576.7,15222.78
FALSE,-0.0066,4/18/2024,15705.69,15601.5,15786.12,15587.5
FALSE,-0.0162,4/17/2024,15942.29,15683.37,15957.03,15654.51
TRUE,0.0006,4/16/2024,15856.38,15865.25,15965.79,15822.02
FALSE,-0.0241,4/15/2024,16276.47,15885.02,16295.27,15863.88
FALSE,-0.0072,4/12/2024,16293.03,16175.09,16341.45,16125.33
TRUE,0.0127,4/11/2024,16236.2,16442.2,16464.6,16154.65
TRUE,0.0041,4/10/2024,16104.01,16170.36,16200.1,16092.02
FALSE,-0.0014,4/9/2024,16328.76,16306.64,16348.18,16141.15
FALSE,-0.0019,4/8/2024,16285.18,16253.96,16323.6,16220.72
TRUE,0.0095,4/5/2024,16095.4,16248.52,16326.5,16080.48
FALSE,-0.0225,4/4/2024,16418.57,16049.08,16468.04,16046.56
TRUE,0.0061,4/3/2024,16178.8,16277.46,16340.74,16169.31
TRUE,0.0025,4/2/2024,16199.24,16240.45,16251.41,16137.24
FALSE,0,4/1/2024,16397.05,16396.83,16490.65,16327.89
TRUE,0.0001,3/28/2024,16377.23,16379.46,16420.92,16347.38
FALSE,-0.0015,3/27/2024,16424.76,16399.52,16431.82,16279.17
FALSE,-0.008,3/26/2024,16446.85,16315.7,16476.38,16312.95
TRUE,0.003,3/25/2024,16335.3,16384.47,16441.17,16315.72
TRUE,0.0025,3/22/2024,16387.83,16428.82,16467.62,16361
FALSE,-0.007,3/21/2024,16517.24,16401.84,16538.86,16393.9
TRUE,0.0113,3/20/2024,16185.76,16369.41,16377.44,16127.48
TRUE,0.0084,3/19/2024,16031.93,16166.79,16175.59,15951.86
FALSE,-0.0032,3/18/2024,16154.92,16103.45,16247.59,16094.17
FALSE,-0.0044,3/15/2024,16043.58,15973.17,16055.33,15925.91
FALSE,-0.005,3/14/2024,16209.19,16128.53,16245.32,16039.68
FALSE,-0.0026,3/13/2024,16220.11,16177.77,16233.3,16143.34
TRUE,0.0092,3/12/2024,16116.98,16265.64,16275.45,15992.98
FALSE,-0.0021,3/11/2024,16052.63,16019.27,16085.95,15978.04
FALSE,-0.0145,3/8/2024,16322.1,16085.11,16449.7,16059.5
TRUE,0.0078,3/7/2024,16147.32,16273.38,16309.02,16096.01
FALSE,-0.0038,3/6/2024,16092,16031.54,16128.56,15956.66
FALSE,-0.0086,3/5/2024,16077.74,15939.59,16087.56,15862.63
FALSE,-0.0035,3/4/2024,16264.21,16207.51,16289.06,16199.06
TRUE,0.0102,3/1/2024,16109.83,16274.94,16302.24,16096.6
TRUE,0.002,2/29/2024,16059.34,16091.92,16115.96,15931.7
FALSE,-0.0013,2/28/2024,15969.14,15947.74,16003.56,15924.72
TRUE,0.0013,2/27/2024,16013.98,16035.3,16046.1,15940.51
FALSE,-0.0024,2/26/2024,16014.45,15976.25,16054.9,15973.9
FALSE,-0.0061,2/23/2024,16094.8,15996.82,16134.22,15954.5
TRUE,0.0086,2/22/2024,15904.48,16041.62,16061.82,15869.24
TRUE,0.0031,2/21/2024,15532.12,15580.87,15583.68,15451.65
FALSE,-0.0031,2/20/2024,15679.84,15630.78,15730.47,15508.5
FALSE,-0.0085,2/16/2024,15910.43,15775.65,15917.41,15752.02
TRUE,0.0026,2/15/2024,15865.3,15906.17,15911.22,15779.72
TRUE,0.0049,2/14/2024,15781.71,15859.15,15865.51,15683.94
TRUE,0.0036,2/13/2024,15598.88,15655.6,15770.42,15551.44
FALSE,-0.0024,2/12/2024,15980.62,15942.55,16080.07,15917.87
TRUE,0.0094,2/9/2024,15842.38,15990.66,16007.29,15831.76
TRUE,0.002,2/8/2024,15762.23,15793.71,15813.27,15739.18
TRUE,0.0042,2/7/2024,15690.35,15756.64,15770.68,15645.81
FALSE,-0.0019,2/6/2024,15638.19,15609,15652.75,15515.25
FALSE,-0.001,2/5/2024,15613.99,15597.68,15637.88,15471.68
TRUE,0.0147,2/2/2024,15403.16,15628.95,15664.21,15366.78
TRUE,0.0071,2/1/2024,15254.02,15361.64,15372.13,15208.88
FALSE,-0.0105,1/31/2024,15324.19,15164.01,15405.55,15158.49
FALSE,-0.0076,1/30/2024,15628.04,15509.9,15619.23,15484.67
TRUE,0.0102,1/29/2024,15470.66,15628.04,15630.58,15449.87
FALSE,-0.0013,1/26/2024,15474.85,15455.36,15538.84,15433.04
FALSE,-0.0029,1/25/2024,15555.62,15510.5,15597.25,15430.68
FALSE,-0.0051,1/24/2024,15560.61,15481.92,15629.07,15468.91
TRUE,0.0022,1/23/2024,15391.41,15425.94,15432.35,15337.23
FALSE,-0.0021,1/22/2024,15393.05,15360.29,15438.85,15333.63
TRUE,0.0125,1/19/2024,15122.38,15310.97,15310.97,15087.2
TRUE,0.0041,1/18/2024,14994.52,15055.65,15066.81,14911.11
TRUE,0.0028,1/17/2024,14814.77,14855.62,14865.76,14706.23
TRUE,0.0024,1/16/2024,14908.26,14944.35,15004.35,14863.81
FALSE,-0.0019,1/12/2024,15001.01,14972.76,15047.25,14931.88
FALSE,-0.0034,1/11/2024,15020.95,14970.18,15063.61,14800.38
TRUE,0.0062,1/10/2024,14877.7,14969.65,14998.2,14842.7
TRUE,0.0077,1/9/2024,14744.13,14857.71,14894.32,14716.71
TRUE,0.0192,1/8/2024,14564.47,14843.77,14846.9,14560.2
TRUE,0.0017,1/5/2024,14500.11,14524.07,14625.19,14477.57
FALSE,-0.0015,1/4/2024,14532.23,14510.3,14632.77,14504.78
FALSE,-0.0034,1/3/2024,14641.47,14592.21,14694.58,14577.44
FALSE,-0.0072,1/2/2024,14873.7,14765.94,14887.8,14682.38
FALSE,-0.0058,12/29/2023,15099.2,15011.35,15111.41,14955.37
FALSE,-0.0031,12/28/2023,15142.09,15095.14,15150.07,15087.22
TRUE,0.0006,12/27/2023,15089.66,15099.18,15114.08,15051.67
TRUE,0.0031,12/26/2023,15028.69,15074.57,15101.18,15024.06
FALSE,-0.0009,12/22/2023,15006.18,14992.97,15047.19,14927.12
TRUE,0.0027,12/21/2023,14923.14,14963.87,14970.81,14837.47
FALSE,-0.0131,12/20/2023,14973.36,14777.94,15069.29,14776.29
TRUE,0.0054,12/19/2023,14923.02,15003.22,15003.8,14921.6
TRUE,0.0062,12/18/2023,14814.02,14905.19,14938.04,14811.82
TRUE,0.0011,12/15/2023,14797.46,14813.92,14848.4,14753.15
FALSE,-0.0025,12/14/2023,14798.72,14761.56,14855.62,14642.23
TRUE,0.0122,12/13/2023,14555.68,14733.96,14743.55,14517.52
TRUE,0.0077,12/12/2023,14423.01,14533.4,14533.4,14385.39
TRUE,0.0064,12/11/2023,14340.13,14432.49,14436.08,14324.57
TRUE,0.0087,12/8/2023,14279.46,14403.97,14416.92,14264.96
TRUE,0.0077,12/7/2023,14230.43,14339.99,14353.11,14220.87
FALSE,-0.0125,12/6/2023,14325.62,14146.71,14327.63,14138.51
TRUE,0.0073,12/5/2023,14126.4,14229.91,14285.66,14121.76
TRUE,0.0012,12/4/2023,14168.66,14185.49,14197.52,14058.52
TRUE,0.0087,12/1/2023,14181.35,14305.03,14311.95,14135
FALSE,-0.0027,11/30/2023,14265.05,14226.22,14289.2,14127.05
FALSE,-0.0076,11/29/2023,14367.11,14258.49,14423.22,14247.89
TRUE,0.004,11/28/2023,14224.63,14281.76,14303.65,14195.72
TRUE,0.0001,11/27/2023,14239.31,14241.02,14305.71,14205.24
TRUE,0.0009,11/24/2023,14238.03,14250.85,14270.28,14214.13
FALSE,-0.0013,11/22/2023,14283.82,14265.86,14359.61,14226.63
FALSE,-0.0012,11/21/2023,14217.23,14199.98,14237.5,14146.31
TRUE,0.0106,11/20/2023,14134.75,14284.53,14309.8,14134.2
TRUE,0.0017,11/17/2023,14101.44,14125.48,14154.32,14063.93
TRUE,0.0033,11/16/2023,14066.88,14113.67,14130.45,14033.79
FALSE,-0.0031,11/15/2023,14147.27,14103.84,14194.36,14060.7
TRUE,0.0056,11/14/2023,14015.37,14094.38,14124.06,14003.14
TRUE,0.0016,11/13/2023,13745.96,13767.74,13805.11,13687.78
TRUE,0.0167,11/10/2023,13571.19,13798.11,13802.53,13556.35
FALSE,-0.0126,11/9/2023,13693.7,13521.45,13697.82,13506.02
FALSE,-0.0007,11/8/2023,13660.22,13650.41,13684.87,13573.58
TRUE,0.0062,11/7/2023,13555.79,13639.86,13675.46,13516.56
TRUE,0.0003,11/6/2023,13514.08,13518.78,13551.62,13435.99
TRUE,0.0086,11/3/2023,13362.85,13478.28,13520.28,13344.73
TRUE,0.0048,11/2/2023,13230.49,13294.19,13302.18,13177.64
TRUE,0.0135,11/1/2023,12887.06,13061.47,13072.42,12875.2
TRUE,0.0051,10/31/2023,12786.62,12851.24,12859.4,12697.04
TRUE,0.0031,10/30/2023,12750.47,12789.48,12842.96,12691.56
FALSE,-0.006,10/27/2023,12718.69,12643.01,12772.43,12600.57
FALSE,-0.0136,10/26/2023,12768.97,12595.61,12818.14,12543.86
FALSE,-0.0168,10/25/2023,13039.86,12821.22,13042.52,12804.3
TRUE,0.0042,10/24/2023,13084.99,13139.87,13170.39,13022.85
TRUE,0.0068,10/23/2023,12930.85,13018.33,13143.22,12848.83
FALSE,-0.0132,10/20/2023,13157.77,12983.81,13177.35,12977.43
FALSE,-0.0126,10/19/2023,13354.8,13186.18,13404.73,13157.33
FALSE,-0.0093,10/18/2023,13439.68,13314.3,13499.74,13275.3
TRUE,0.0085,10/17/2023,13419.87,13533.75,13602.25,13364.74
TRUE,0.0085,10/16/2023,13453.81,13567.98,13598.05,13447.17
FALSE,-0.0152,10/13/2023,13613.59,13407.23,13619.54,13361.85
FALSE,-0.0072,10/12/2023,13672.47,13574.22,13714.14,13491.56
TRUE,0.003,10/11/2023,13619.21,13659.68,13671.11,13549.29
TRUE,0.0042,10/10/2023,13505.81,13562.84,13659.63,13491.81
TRUE,0.0119,10/9/2023,13326.22,13484.24,13509.3,13277.48
TRUE,0.0231,10/6/2023,13127.68,13431.34,13472.27,13099.03
FALSE,-0.0006,10/5/2023,13228.12,13219.83,13251.18,13087.57
TRUE,0.0109,10/4/2023,13092.92,13236.01,13258.76,13072.51
FALSE,-0.0129,10/3/2023,13229.68,13059.47,13280.04,13008.6
TRUE,0.0068,10/2/2023,13217.98,13307.77,13364.03,13204.08
FALSE,-0.0089,9/29/2023,13337.71,13219.32,13382.98,13177.09
TRUE,0.0121,9/28/2023,13043.37,13201.28,13270.97,13025.11
FALSE,-0.0017,9/27/2023,13115.36,13092.85,13156.37,12963.16
FALSE,-0.0089,9/26/2023,13180.96,13063.61,13199.13,13033.4
TRUE,0.0075,9/25/2023,13172.54,13271.32,13277.83,13132
FALSE,-0.0057,9/22/2023,13287.17,13211.81,13353.22,13200.64
FALSE,-0.0078,9/21/2023,13328.06,13223.98,13362.23,13222.56
FALSE,-0.0176,9/20/2023,13710.26,13469.13,13727.81,13467.28
TRUE,0.0021,9/19/2023,13649.44,13678.19,13705.15,13578.87
TRUE,0.0029,9/18/2023,13669.96,13710.24,13751.28,13663.46
FALSE,-0.013,9/15/2023,13889.2,13708.33,13895.75,13684.24
TRUE,0.0026,9/14/2023,13889.76,13926.05,13957.57,13810.66
FALSE,-0.0006,9/13/2023,13822.32,13813.59,13868.57,13733.82
FALSE,-0.0062,9/12/2023,13858.94,13773.61,13913.6,13763.69
TRUE,0.0024,9/11/2023,13884.03,13917.89,13937.47,13805.13
TRUE,0.0005,9/8/2023,13754.71,13761.53,13843.37,13733.18
TRUE,0.0054,9/7/2023,13675.11,13748.83,13774.63,13642.47
FALSE,-0.0083,9/6/2023,13988.81,13872.47,14001.95,13802.42
TRUE,0.0019,9/5/2023,13994.54,14020.95,14060.85,13945.65
FALSE,-0.0069,9/1/2023,14129.96,14031.81,14149.62,13982.42
FALSE,-0.0005,8/31/2023,14041.54,14034.97,14114.67,14010.48
TRUE,0.0041,8/30/2023,13961.77,14019.31,14050.82,13924.2
